2.7484 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.1807 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=337, pos=array([ 0.45672662, -0.42865727]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.1842 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=256, pos=array([0.19544038, 0.49082051]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.1880 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=65, pos=array([0.03211967, 0.1954479 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.1917 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=23, pos=array([ 0.40029975, -0.32964309]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.1951 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=26, pos=array([0.05953609, 0.28131576]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
15.1971 	DATA 	Mouse: Left button down, pos=(1044,596)
15.1977 	DATA 	Mouse:  Left button up, pos=(1044,596)
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	distr: autoDraw = True
15.2703 	EXP 	Fixation: autoDraw = True
15.2703 	EXP 	Target: autoDraw = True
17.0416 	DATA 	Mouse: Left button down, pos=(1136,157)
17.0601 	EXP 	New trial (rep=1, index=0): None
17.0649 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=124, pos=array([0.10020304, 0.21176214]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0685 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=18, pos=array([-0.44524153, -0.49053436]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0723 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=261, pos=array([-0.14316825,  0.36103729]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0757 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=206, pos=array([-0.22691424,  0.08901178]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0790 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=0, pos=array([0.20058353, 0.08210596]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0823 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=141, pos=array([-0.32257649, -0.26150535]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0860 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=315, pos=array([-0.05264258, -0.41773494]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0899 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=177, pos=array([0.2281902 , 0.00256062]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0932 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=344, pos=array([ 0.17619479, -0.29911996]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.0969 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=240, pos=array([-0.1543079 , -0.27036434]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
17.1191 	EXP 	Fixation: autoDraw = False
17.1191 	EXP 	Target: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = False
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	distr: autoDraw = True
17.1191 	EXP 	Fixation: autoDraw = True
17.1191 	EXP 	Target: autoDraw = True
17.2598 	DATA 	Mouse:  Left button up, pos=(1136,157)
19.3359 	DATA 	Mouse: Left button down, pos=(508,391)
19.3470 	EXP 	New trial (rep=2, index=0): None
19.3536 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=12, pos=array([-0.02919855,  0.24945289]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3587 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=111, pos=array([-0.27304359,  0.14504144]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3636 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=7, pos=array([ 0.28443595, -0.14559973]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3692 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=285, pos=array([-0.11587963, -0.37566234]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3742 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=342, pos=array([ 0.40838034, -0.2977311 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3791 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=41, pos=array([ 0.0133112 , -0.47179209]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3848 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=107, pos=array([0.46673762, 0.23028113]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3892 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=174, pos=array([0.44620603, 0.17482696]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3925 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=250, pos=array([-0.46718177,  0.32597359]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.3958 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=233, pos=array([-0.11558335, -0.44594034]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
19.4182 	EXP 	Fixation: autoDraw = False
19.4182 	EXP 	Target: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = False
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	distr: autoDraw = True
19.4182 	EXP 	Fixation: autoDraw = True
19.4182 	EXP 	Target: autoDraw = True
19.5790 	DATA 	Mouse:  Left button up, pos=(508,391)
21.8179 	DATA 	Mouse: Left button down, pos=(1052,23)
21.8294 	EXP 	New trial (rep=3, index=0): None
21.8358 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=160, pos=array([-0.41133866,  0.05297802]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8411 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=255, pos=array([-0.38296439,  0.01914177]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8463 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=243, pos=array([-0.32572354, -0.16124624]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8505 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=352, pos=array([-0.45860108,  0.24880665]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8540 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=234, pos=array([ 0.15529378, -0.16023976]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8574 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=120, pos=array([-0.0517099 , -0.33073664]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
21.8611 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=69, pos=array([-0.3443826 ,  0.36830392]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
